region,2022_rank,country,regime_type,five_year_mean,year,democracy_index_score,percent_W
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.3137254901960784
Latin America and the Caribbean,48,Suriname,Flawed democracy,6.909999999999999,2020,6.82,0.3137254901960784
Latin America and the Caribbean,41,Trinidad and Tobago,Flawed democracy,7.159999999999999,2020,7.16,0.2619047619047619
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1733333333333333
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1710526315789473
Asia and Australasia,66,Mongolia,Flawed democracy,6.45,2020,6.48,0.1733333333333333
Asia and Australasia,166,Myanmar,Authoritarian,2.436,2020,3.04,0.1529411764705882
Asia and Australasia,166,Myanmar,Authoritarian,2.436,2020,3.04,0.1682539682539682
Asia and Australasia,166,Myanmar,Authoritarian,2.436,2020,3.04,0.1529411764705882
Asia and Australasia,166,Myanmar,Authoritarian,2.436,2020,3.04,0.1529411764705882
Asia and Australasia,166,Myanmar,Authoritarian,2.436,2020,3.04,0.1529411764705882
Asia and Australasia,2,New Zealand,Full democracy,9.349999999999998,2020,9.25,0.4916666666666666
Asia and Australasia,2,New Zealand,Full democracy,9.349999999999998,2020,9.25,0.4833333333333333
Asia and Australasia,2,New Zealand,Full democracy,9.349999999999998,2020,9.25,0.5042016806722689
Asia and Australasia,2,New Zealand,Full democracy,9.349999999999998,2020,9.25,0.4833333333333333
Asia and Australasia,2,New Zealand,Full democracy,9.349999999999998,2020,9.25,0.4916666666666666
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2947368421052631
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2912621359223301
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2912621359223301
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2912621359223301
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2912621359223301
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,70,Singapore,Flawed democracy,6.176,2020,6.03,0.2980769230769231
Asia and Australasia,60,Sri Lanka,Flawed democracy,6.242,2020,6.14,0.0538116591928251
Asia and Australasia,60,Sri Lanka,Flawed democracy,6.242,2020,6.14,0.0538116591928251
Asia and Australasia,60,Sri Lanka,Flawed democracy,6.242,2020,6.14,0.0533333333333333
Asia and Australasia,60,Sri Lanka,Flawed democracy,6.242,2020,6.14,0.0538116591928251
Asia and Australasia,60,Sri Lanka,Flawed democracy,6.242,2020,6.14,0.0533333333333333
Asia and Australasia,60,Sri Lanka,Flawed democracy,6.242,2020,6.14,0.0538116591928251
Asia and Australasia,60,Sri Lanka,Flawed democracy,6.242,2020,6.14,0.0533333333333333
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.2741116751269035
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.2758037225042301
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.2741116751269035
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.2741116751269035
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.2741116751269035
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.2741116751269035
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,131,Egypt,Authoritarian,3.0420000000000003,2020,2.93,0.277027027027027
Middle East and North Africa,29,Israel,Flawed democracy,7.878,2020,7.84,0.275
Middle East and North Africa,29,Israel,Flawed democracy,7.878,2020,7.84,0.2666666666666666
Middle East and North Africa,29,Israel,Flawed democracy,7.878,2020,7.84,0.25
Middle East and North Africa,29,Israel,Flawed democracy,7.878,2020,7.84,0.2416666666666666
Middle East and North Africa,29,Israel,Flawed democracy,7.878,2020,7.84,0.275
Middle East and North Africa,29,Israel,Flawed democracy,7.878,2020,7.84,0.275
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.1153846153846153
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.123076923076923
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.123076923076923
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.1153846153846153
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.1153846153846153
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.123076923076923
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.123076923076923
Middle East and North Africa,122,Jordan,Authoritarian,3.628,2020,3.62,0.1153846153846153
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2020,3.8,0.0153846153846153
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2020,3.8,0.0153846153846153
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2020,3.8,0.0161290322580645
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2020,3.8,0.0161290322580645
Middle East and North Africa,111,Kuwait,Authoritarian,3.864,2020,3.8,0.0161290322580645
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2020,2.08,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2020,2.08,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2020,2.08,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2020,2.08,0.1986754966887417
Middle East and North Africa,150,Saudi Arabia,Authoritarian,2.02,2020,2.08,0.1986754966887417
Sub-Saharan Africa,127,Burkina Faso,Authoritarian,3.888,2020,3.73,0.0629921259842519
Sub-Saharan Africa,127,Burkina Faso,Authoritarian,3.888,2020,3.73,0.0629921259842519
Sub-Saharan Africa,127,Burkina Faso,Authoritarian,3.888,2020,3.73,0.0629921259842519
Sub-Saharan Africa,127,Burkina Faso,Authoritarian,3.888,2020,3.73,0.0629921259842519
Sub-Saharan Africa,127,Burkina Faso,Authoritarian,3.888,2020,3.73,0.0629921259842519
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,148,Burundi,Authoritarian,2.176,2020,2.14,0.3821138211382114
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3473053892215569
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,140,Cameroon,Authoritarian,2.804,2020,2.77,0.3388888888888889
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.1285714285714285
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.1285714285714285
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.1285714285714285
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.0857142857142857
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.1285714285714285
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.1111111111111111
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.1278195488721804
Sub-Saharan Africa,164,Central African Republic,Authoritarian,1.3880000000000003,2020,1.32,0.1285714285714285
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,120,Comoros,Authoritarian,3.2700000000000005,2020,3.09,0.1666666666666666
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2020,6.5,0.1454545454545454
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2020,6.5,0.1454545454545454
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2020,6.5,0.1454545454545454
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2020,6.5,0.1454545454545454
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2020,6.5,0.1454545454545454
Sub-Saharan Africa,63,Ghana,Flawed democracy,6.537999999999999,2020,6.5,0.1454545454545454
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2020,3.08,0.1666666666666666
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2020,3.08,
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2020,3.08,0.1491228070175438
Sub-Saharan Africa,145,Guinea,Authoritarian,2.7920000000000003,2020,3.08,0.1578947368421052
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2789115646258503
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2644628099173554
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2857142857142857
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2644628099173554
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2644628099173554
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,119,Mali,Authoritarian,4.194,2020,3.93,0.2727272727272727
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
Sub-Saharan Africa,112,Niger,Authoritarian,3.458,2020,3.29,0.2590361445783132
North America,12,Canada,Full democracy,9.072,2021,8.87,0.3047337278106509
North America,12,Canada,Full democracy,9.072,2021,8.87,0.3047337278106509
North America,12,Canada,Full democracy,9.072,2021,8.87,0.3047337278106509
North America,12,Canada,Full democracy,9.072,2021,8.87,0.3047337278106509
North America,12,Canada,Full democracy,9.072,2021,8.87,0.3047337278106509
North America,12,Canada,Full democracy,9.072,2021,8.87,0.3047337278106509
North America,12,Canada,Full democracy,9.072,2021,8.87,0.3047337278106509
Western Europe,37,Cyprus,Flawed democracy,7.51,2021,7.43,0.1428571428571428
Western Europe,37,Cyprus,Flawed democracy,7.51,2021,7.43,0.1428571428571428
Western Europe,37,Cyprus,Flawed democracy,7.51,2021,7.43,0.1428571428571428
Western Europe,37,Cyprus,Flawed democracy,7.51,2021,7.43,0.1428571428571428
Western Europe,14,Germany,Full democracy,8.7,2021,8.67,0.3491847826086957
Western Europe,14,Germany,Full democracy,8.7,2021,8.67,0.3491847826086957
Western Europe,14,Germany,Full democracy,8.7,2021,8.67,0.3491847826086957
Western Europe,14,Germany,Full democracy,8.7,2021,8.67,0.3491847826086957
Western Europe,14,Germany,Full democracy,8.7,2021,8.67,0.3491847826086957
Western Europe,14,Germany,Full democracy,8.7,2021,8.67,0.3491847826086957
Western Europe,14,Germany,Full democracy,8.7,2021,8.67,0.3491847826086957
Western Europe,3,Iceland,Full democracy,9.446,2021,9.18,0.4761904761904761
Western Europe,9,Netherlands,Full democracy,8.948,2021,8.88,0.3933333333333333
Western Europe,9,Netherlands,Full democracy,8.948,2021,8.88,0.4066666666666667
Western Europe,9,Netherlands,Full democracy,8.948,2021,8.88,0.4066666666666667
Western Europe,9,Netherlands,Full democracy,8.948,2021,8.88,0.3933333333333333
Western Europe,1,Norway,Full democracy,9.822,2021,9.75,0.4497041420118343
Western Europe,1,Norway,Full democracy,9.822,2021,9.75,0.4497041420118343
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3357142857142857
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3571428571428571
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3571428571428571
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3357142857142857
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3571428571428571
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3571428571428571
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3357142857142857
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3357142857142857
Central and Eastern Europe,64,Albania,Flawed democracy,6.094,2021,6.11,0.3357142857142857
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2021,5.49,0.3364485981308411
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2021,5.49,0.3551401869158878
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2021,5.49,0.3364485981308411
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2021,5.49,0.3364485981308411
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2021,5.49,0.3457943925233644
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2021,5.49,0.3551401869158878
Central and Eastern Europe,82,Armenia,Hybrid regime,5.359999999999999,2021,5.49,0.3551401869158878
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.2458333333333333
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.225
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.2458333333333333
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.2375
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.225
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.225
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.225
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.2375
Central and Eastern Europe,57,Bulgaria,Flawed democracy,6.787999999999999,2021,6.64,0.2458333333333333
Central and Eastern Europe,25,Czech Republic,Flawed democracy,7.752000000000001,2021,7.74,0.255
Central and Eastern Europe,25,Czech Republic,Flawed democracy,7.752000000000001,2021,7.74,0.25
